epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1099.46,1.15712,3.33323,1.56093,0.00444,0.97143,0.03563,0.0123,1.36152,4.51981,2.40304,0.00109638,0.000365461,0.00109638,0.000365461,0.00109638,0.000365461,0.00109638,0.000365461
2,1973.18,0.73048,2.65151,1.26954,0.00308,0.90476,0.03488,0.01367,1.44047,4.48687,2.39388,0.00216368,0.000721225,0.00216368,0.000721225,0.00216368,0.000721225,0.00216368,0.000721225
